id	sentence	polarity	irony	chapter
15_209_1724	«Ohe!» disse, guardando il notaio, con un viso molto significante: «qui c'era de' soldi e una lettera.	NEGATIVE	0	15
15_210_1725	Signor mio!»	NEGATIVE	0	15
15_211_1726	«Vi sarà dato ogni cosa puntualmente,» disse il notaio, «dopo adempite quelle poche formalità.	POSITIVE	0	15
15_212_1727	Andiamo, andiamo.»	NEGATIVE	0	15
15_213_1728	«No, no, no,» disse Renzo, tentennando il capo: «questa non mi va: voglio la roba mia, signor mio.	NEGATIVE	0	15
15_214_1729	Renderò conto delle mie azioni; ma voglio la roba mia.»	MIXED	0	15
15_215_1730	«Voglio farvi vedere che mi fido di voi: tenete, e fate presto,» disse il notaio, levandosi di seno, e consegnando, con un sospiro, a Renzo le cose sequestrate.	MIXED	0	15
15_216_1731	Questo, riponendole al loro posto, mormorava tra' denti: «alla larga! bazzicate tanto co' ladri, che avete un poco imparato il mestiere.»	NEGATIVE	0	15
15_217_1732	I birri non potevan più stare alle mosse; ma il notaio li teneva a freno con gli occhi, e diceva intanto tra sé: – se tu arrivi a metter piede dentro quella soglia, l'hai da pagar con usura, l'hai da pagare. –	NEGATIVE	0	15
15_218_1733	Mentre Renzo si metteva il farsetto, e prendeva il cappello, il notaio fece cenno a un de' birri, che s'avviasse per la scala; gli mandò dietro il prigioniero, poi l'altro amico; poi si mosse anche lui.	NEUTRAL	0	15
15_219_1734	In cucina che furono, mentre Renzo dice: «e quest'oste benedetto dove s'è cacciato?» il notaio fa un altro cenno a' birri; i quali afferrano, l'uno la destra, l'altro la sinistra del giovine, e in fretta in fretta gli legano i polsi con certi ordigni, per quell'ipocrita figura d'eufemismo, chiamati manichini.	NEGATIVE	0	15
15_220_1735	Consistevano questi (ci dispiace di dover discendere a particolari indegni della gravità storica; ma la chiarezza lo richiede), consistevano in una cordicella lunga un po' più che il giro d'un polso ordinario, la quale aveva nelle cime due pezzetti di legno, come due piccole stanghette.	NEGATIVE	0	15
15_221_1736	La cordicella circondava il polso del paziente; i legnetti, passati tra il medio e l'anulare del prenditore, gli rimanevano chiusi in pugno, di modo che, girandoli, ristringeva la legatura, a volontà; e con ciò aveva mezzo, non solo d'assicurare la presa, ma anche di martirizzare un ricalcitrante: e a questo fine, la cordicella era sparsa di nodi.	NEGATIVE	0	15
15_222_1737	Renzo si divincola, grida: «che tradimento è questo?	NEGATIVE	0	15
15_223_1738	A un galantuomo…!»	NEGATIVE	0	15
15_224_1739	Ma il notaio, che per ogni tristo fatto aveva le sue buone parole, «abbiate pazienza,» diceva: «fanno il loro dovere.	POSITIVE	0	15
15_225_1740	Cosa volete? son tutte formalità; e anche noi non possiamo trattar la gente a seconda del nostro cuore.	NEGATIVE	0	15
15_226_1741	Se non si facesse quello che ci vien comandato, staremmo freschi noi altri, peggio di voi.	NEGATIVE	0	15
15_227_1742	Abbiate pazienza.»	POSITIVE	0	15
15_228_1743	Mentre parlava, i due a cui toccava a fare, diedero una girata a' legnetti.	NEUTRAL	0	15
15_229_1744	Renzo s'acquietò, come un cavallo bizzarro che si sente il labbro stretto tra le morse, e esclamò: «pazienza!»	MIXED	0	15
15_230_1745	«Bravo figliuolo!» disse il notaio: «questa è la vera maniera d'uscirne a bene.	POSITIVE	0	15
15_231_1746	Cosa volete? è una seccatura; lo vedo anch'io; ma, portandovi bene, in un momento ne siete fuori.	MIXED	0	15
15_232_1747	E giacché vedo che siete ben disposto, e io mi sento inclinato a aiutarvi, voglio darvi anche un altro parere, per vostro bene.	POSITIVE	0	15
15_233_1748	Credete a me, che son pratico di queste cose: andate via diritto diritto, senza guardare in qua e in là, senza farvi scorgere: così nessuno bada a voi, nessuno s'avvede di quel che è; e voi conservate il vostro onore.	POSITIVE	0	15
15_234_1749	Di qui a un'ora voi siete in libertà: c'è tanto da fare, che avranno fretta anche loro di sbrigarvi: e poi parlerò io…	POSITIVE	0	15
15_235_1750	Ve n'andate per i fatti vostri; e nessuno saprà che siete stato nelle mani della giustizia.	POSITIVE	0	15
15_236_1751	E voi altri,» continuò poi, voltandosi a' birri, con un viso severo: «guardate bene di non fargli male, perché lo proteggo io: il vostro dovere bisogna che lo facciate; ma ricordatevi che è un galantuomo, un giovine civile, il quale, di qui a poco, sarà in libertà; e che gli deve premere il suo onore.	MIXED	0	15
15_237_1752	Andate in maniera che nessuno s'avveda di nulla: come se foste tre galantuomini che vanno a spasso.»	POSITIVE	0	15
15_238_1753	E, con tono imperativo, e con sopracciglio minaccioso, concluse: «m'avete inteso.»	NEGATIVE	0	15
15_239_1754	Voltatosi poi a Renzo, col sopracciglio spianato, e col viso divenuto a un tratto ridente, che pareva volesse dire: oh noi sì che siamo amici!, gli bisbigliò di nuovo: «giudizio; fate a mio modo: andate raccolto e quieto; fidatevi di chi vi vuol bene: andiamo.»	POSITIVE	0	15
15_240_1755	E la comitiva s'avviò.	NEUTRAL	0	15
15_241_1756	Però, di tante belle parole Renzo, non ne credette una: né che il notaio volesse più bene a lui che a' birri, né che prendesse tanto a cuore la sua riputazione, né che avesse intenzion d'aiutarlo: capì benissimo che il galantuomo, temendo che si presentasse per la strada qualche buona occasione di scappargli dalle mani, metteva innanzi que' bei motivi, per istornar lui dallo starci attento e da approfittarne.	MIXED	0	15
15_242_1757	Dimodoché tutte quelle esortazioni non servirono ad altro che a confermarlo nel disegno che già aveva in testa, di far tutto il contrario.	NEGATIVE	0	15
15_243_1758	Nessuno concluda da ciò che il notaio fosse un furbo inesperto e novizio; perché s'ingannerebbe.	MIXED	0	15
15_244_1759	Era un furbo matricolato, dice il nostro storico, il quale pare che fosse nel numero de' suoi amici: ma, in quel momento, si trovava con l'animo agitato.	NEGATIVE	0	15
15_245_1760	A sangue freddo, vi so dir io come si sarebbe fatto beffe di chi, per indurre un altro a fare una cosa per sé sospetta, fosse andato suggerendogliela e inculcandogliela caldamente, con quella miserabile finta di dargli un parere disinteressato, da amico.	NEGATIVE	0	15
15_246_1761	Ma è una tendenza generale degli uomini, quando sono agitati e angustiati, e vedono ciò che un altro potrebbe fare per levarli d'impiccio, di chiederglielo con istanza e ripetutamente e con ogni sorte di pretesti; e i furbi, quando sono angustiati e agitati, cadono anche loro sotto questa legge comune.	NEGATIVE	0	15
15_247_1762	Quindi è che, in simili circostanze, fanno per lo più una così meschina figura.	NEGATIVE	0	15
15_248_1763	Que' ritrovati maestri, quelle belle malizie con le quali sono avvezzi a vincere, che son diventate per loro quasi una seconda natura, e che, messe in opera a tempo, e condotte con la pacatezza d'animo, con la serenità di mente necessarie, fanno il colpo così bene e così nascostamente, e conosciute anche, dopo la riuscita, riscotono l'applauso universale; i poverini quando sono alle strette, le adoprano in fretta, all'impazzata, senza garbo né grazia.	NEGATIVE	0	15
15_249_1764	Di maniera che a uno che li veda ingegnarsi e arrabattarsi a quel modo, fanno pietà e movon le risa, e l'uomo che pretendono allora di mettere in mezzo, quantunque meno accorto di loro, scopre benissimo tutto il loro gioco, e da quegli artifizi ricava lume per sé, contro di loro.	NEGATIVE	0	15
15_250_1765	Perciò non si può mai abbastanza raccomandare a' furbi di professione di conservar sempre il loro sangue freddo, o d'esser sempre i più forti, che è la più sicura.	NEGATIVE	0	15
15_251_1766	Renzo adunque, appena furono in istrada, cominciò a girar gli occhi in qua e in là, a sporgersi con la persona, a destra e a sinistra, a tender gli orecchi.	NEGATIVE	0	15
15_252_1767	Non c'era però concorso straordinario; e benché sul viso di più d'un passeggiero si potesse legger facilmente un certo non so che di sedizioso, pure ognuno andava diritto per la sua strada; e sedizione propriamente detta, non c'era.	NEGATIVE	0	15
15_253_1768	«Giudizio, giudizio!» gli susurrava il notaio dietro le spalle: «il vostro onore; l'onore, figliuolo.»	MIXED	0	15
15_254_1769	Ma quando Renzo, badando attentamente a tre che venivano con visi accesi, sentì che parlavan d'un forno, di farina nascosta, di giustizia, cominciò anche a far loro de' cenni col viso, e a tossire in quel modo che indica tutt'altro che un raffreddore.	NEGATIVE	0	15
15_255_1770	Quelli guardarono più attentamente la comitiva, e si fermarono; con loro si fermarono altri che arrivavano; altri, che gli eran passati davanti, voltatisi al bisbiglìo, tornavano indietro, e facevan coda.	NEUTRAL	0	15
15_256_1771	«Badate a voi; giudizio, figliuolo; peggio per voi vedete; non guastate i fatti vostri; l'onore, la riputazione,» continuava a susurrare il notaio.	MIXED	0	15
15_257_1772	Renzo faceva peggio.	NEGATIVE	0	15
15_258_1773	I birri, dopo essersi consultati con l'occhio, pensando di far bene (ognuno è soggetto a sbagliare), gli diedero una stretta di manichini.	NEGATIVE	0	15
15_259_1774	«Ahi! ahi! ahi!» grida il tormentato: al grido, la gente s'affolla intorno; n'accorre da ogni parte della strada: la comitiva si trova incagliata.	NEGATIVE	0	15
15_260_1775	«È un malvivente,» bisbigliava il notaio a quelli che gli erano a ridosso: «è un ladro colto sul fatto.	NEGATIVE	0	15
15_261_1776	Si ritirino, lascin passar la giustizia.»	MIXED	0	15
15_262_1777	Ma Renzo, visto il bel momento, visti i birri diventar bianchi, o almeno pallidi, – se non m'aiuto ora, pensò, mio danno. –	NEGATIVE	0	15
15_263_1778	E subito alzò la voce: «figliuoli! mi menano in prigione, perché ieri ho gridato: pane e giustizia.	NEGATIVE	0	15
15_264_1779	Non ho fatto nulla; son galantuomo: aiutatemi, non m'abbandonate, figliuoli!»	MIXED	0	15
15_265_1780	Un mormorìo favorevole, voci più chiare di protezione s'alzano in risposta: i birri sul principio comandano, poi chiedono, poi pregano i più vicini d'andarsene, e di far largo: la folla in vece incalza e pigia sempre più.	MIXED	0	15
15_266_1781	Quelli, vista la mala parata, lascian andare i manichini, e non si curan più d'altro che di perdersi nella folla, per uscirne inosservati.	NEGATIVE	0	15
15_267_1782	Il notaio desiderava ardentemente di far lo stesso; ma c'era de' guai, per amor della cappa nera.	NEGATIVE	0	15
15_268_1783	Il pover'uomo, pallido e sbigottito, cercava di farsi piccino piccino, s'andava storcendo, per isgusciar fuor della folla; ma non poteva alzar gli occhi, che non se ne vedesse venti addosso.	NEGATIVE	0	15
15_269_1784	Studiava tutte le maniere di comparire un estraneo che, passando di lì a caso, si fosse trovato stretto nella calca, come una pagliucola nel ghiaccio; e riscontrandosi a viso a viso con uno che lo guardava fisso, con un cipiglio peggio degli altri, lui, composta la bocca al sorriso, con un suo fare sciocco, gli domandò: «cos'è stato?»	NEGATIVE	0	15
15_270_1785	«Uh corvaccio!» rispose colui.	NEGATIVE	0	15
15_271_1786	«Corvaccio! corvaccio!» risonò all'intorno.	NEGATIVE	0	15
15_272_1787	Alle grida s'aggiunsero gli urtoni; di maniera che, in poco tempo, parte con le gambe proprie, parte con le gomita altrui, ottenne ciò che più gli premeva in quel momento, d'esser fuori di quel serra serra.	MIXED	0	15
21_1_1788	La vecchia era corsa a ubbidire e a comandare, con l'autorità di quel nome che, da chiunque fosse pronunziato in quel luogo, li faceva spicciar tutti; perché a nessuno veniva in testa che ci fosse uno tanto ardito da servirsene falsamente.	NEGATIVE	0	21
21_2_1789	Si trovò infatti alla Malanotte un po' prima che la carrozza ci arrivasse; e vistala venire, uscì di bussola, fece segno al cocchiere che fermasse, s'avvicinò allo sportello; e al Nibbio, che mise il capo fuori, riferì sottovoce gli ordini del padrone.	NEUTRAL	0	21
21_3_1790	Lucia, al fermarsi della carrozza, si scosse, e rinvenne da una specie di letargo.	NEUTRAL	0	21
21_4_1791	Si sentì da capo rimescolare il sangue, spalancò la bocca e gli occhi, e guardò.	NEGATIVE	0	21
21_5_1792	Il Nibbio s'era tirato indietro; e la vecchia, col mento sullo sportello, guardando Lucia, diceva: «venite, la mia giovine; venite, poverina; venite con me, che ho ordine di trattarvi bene e di farvi coraggio».	POSITIVE	0	21
21_6_1793	Al suono d'una voce di donna, la poverina provò un conforto, un coraggio momentaneo; ma ricadde subito in uno spavento più cupo.	MIXED	0	21
21_7_1794	«Chi siete?» disse con voce tremante, fissando lo sguardo attonito in viso alla vecchia.	NEGATIVE	0	21
21_8_1795	«Venite, venite, poverina,» andava questa ripetendo.	POSITIVE	0	21
21_9_1796	Il Nibbio e gli altri due, argomentando dalle parole e dalla voce così straordinariamente raddolcita di colei, quali fossero l'intenzioni del signore, cercavano di persuader con le buone l'oppressa a ubbidire.	POSITIVE	0	21
21_10_1797	Ma lei seguitava a guardar fuori; e benché il luogo selvaggio e sconosciuto, e la sicurezza de' suoi guardiani non le lasciassero concepire speranza di soccorso, apriva non ostante la bocca per gridare; ma vedendo il Nibbio far gli occhiacci del fazzoletto, ritenne il grido, tremò, si storse, fu presa e messa nella bussola.	NEGATIVE	0	21
21_11_1798	Dopo, c'entrò la vecchia; il Nibbio disse ai due altri manigoldi che andassero dietro, e prese speditamente la salita, per accorrere ai comandi del padrone.	NEGATIVE	0	21
21_12_1799	«Chi siete?» domandava con ansietà Lucia al ceffo sconosciuto e deforme: «perché son con voi? dove sono? dove mi conducete?»	NEGATIVE	0	21
21_13_1800	«Da chi vuol farvi del bene,» rispondeva la vecchia, «da un gran…	POSITIVE	0	21
21_14_1801	Fortunati quelli a cui vuol far del bene.	POSITIVE	0	21
21_15_1802	Buon per voi, buon per voi.	POSITIVE	0	21
21_16_1803	Non abbiate paura, state allegra, chè m'ha comandato di farvi coraggio.	POSITIVE	0	21
21_17_1804	Glielo direte, eh? che v'ho fatto coraggio?»	NEGATIVE	0	21
21_18_1805	«Chi è? perché? che vuol da me?	NEGATIVE	0	21
21_19_1806	Io non son sua.	NEGATIVE	0	21
21_20_1807	Ditemi dove sono; lasciatemi andare; dite a costoro che mi lascino andare, che mi portino in qualche chiesa.	NEGATIVE	0	21
21_21_1808	Oh! voi che siete una donna, in nome di Maria Vergine…!»	MIXED	0	21
21_22_1809	Quel nome santo e soave, già ripetuto con venerazione ne' primi anni, e poi non più invocato per tanto tempo, né forse sentito proferire, face va nella mente della sciagurata che lo sentiva in quel momento, un'impressione confusa, strana, lenta, come la rimembranza della luce, in un vecchione accecato da bambino.	MIXED	0	21
21_23_1810	Intanto l'innominato, ritto sulla porta del castello, guardava in giù; e vedeva la bussola venir passo passo, come prima la carrozza, e avanti, a una distanza che cresceva ogni momento, salir di corsa il Nibbio.	NEUTRAL	0	21
21_24_1811	Quando questo fu in cima, il signore gli accennò che lo seguisse; e andò con lui in una stanza del castello.	NEUTRAL	0	21
21_25_1812	«Ebbene?» disse, fermandosi lì.	NEUTRAL	0	21
21_26_1813	«Tutto a un puntino,» rispose, inchinandosi, il Nibbio: «l'avviso a tempo, la donna a tempo, nessuno sul luogo, un urlo solo, nessuno comparso, il cocchiere pronto, i cavalli bravi, nessun incontro: ma…»	MIXED	0	21
21_27_1814	«Ma che?»	NEUTRAL	0	21
21_28_1815	«Ma… dico il vero, che avrei avuto più piacere che l'ordine fosse stato di darle una schioppettata nella schiena, senza sentirla parlare, senza vederla in viso.»	NEGATIVE	0	21
21_29_1816	«Cosa? cosa? che vuoi tu dire?»	NEGATIVE	0	21
21_30_1817	«Voglio dire che tutto quel tempo, tutto quel tempo…	NEUTRAL	0	21
21_31_1818	M'ha fatto troppa compassione.»	POSITIVE	0	21
21_32_1819	«Compassione!	NEGATIVE	0	21
21_33_1820	Che sai tu di compassione?	NEGATIVE	0	21
21_34_1821	Cos'è la compassione?»	NEUTRAL	0	21
21_35_1822	«Non l'ho mai capito così bene come questa volta: è una storia la compassione un poco come la paura: se uno la lascia prender possesso, non è più uomo.»	MIXED	0	21
21_36_1823	«Sentiamo un poco come ha fatto costei per moverti a compassione.»	NEGATIVE	0	21
21_37_1824	«O signore illustrissimo! tanto tempo…! piangere, pregare, e far cert'occhi, e diventar bianca bianca come morta, e poi singhiozzare, e pregar di nuovo, e certe parole…»	NEGATIVE	0	21
21_38_1825	– Non la voglio in casa costei,– pensava intanto l'innominato.	NEGATIVE	0	21
21_39_1826	– Sono stato una bestia a impegnarmi; ma ho promesso, ho promesso.	MIXED	0	21
21_40_1827	Quando sarà lontana… –	POSITIVE	0	21
